ANO,CODESC,TIPOESC,NOMESC,DRE,DIRETORIA,SUBPREF,CEU,ENDERECO,NUMERO,BAIRRO,CEP,TEL1,TEL2,FAX,SITUACAO,CDIST,DISTRITO,SETOR,CODSEE,CODINEP,EH,NOME_ANT,T2D3D,DTURNOS,LATITUDE,LONGITUDE,REDE,DATABASE,TOTCLA,TOTALU,TOTALU_COM_COMPAT
2019,019135,EMEI,"DALMO AMARAL MACHADO, PROF.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOÃO CARLOS AMAT,15,JARDIM DAS OLIVEIRAS,08111760,29630818,25673089,,Ativa,36,ITAIM PAULISTA,3602,0224224,35224224,163300000590000,ITAIM PAULISTA,2D,MT,-23486457,-46387672,DIR,30/6/2019,12,404,410
2019,019289,CEU EMEI,ANTON MAKARENKO,MP,SAO MIGUEL,ITAIM PAULISTA,PARQUE VEREDAS,RUA DANIEL MULLER,347,CHÁCARA DONA OLÍVIA,08141290,25636224,25636225,,Ativa,36,ITAIM PAULISTA,3609,0057903,35057903,163300001340300,PARQUE VEREDAS,2D,MT,-23513365,-46389651,DIR,30/6/2019,22,619,622
2019,019250,EMEI,"LAURA DA CONCEICAO PEREIRA QUINTAES, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA LOURENCO FRANCO DO PRADO,131,JARDIM NELIA,08142230,25610577,,25615553,Ativa,36,ITAIM PAULISTA,3610,0282327,35282327,163300000760000,JARDIM NELIA,2D,MT,-23510160,-46379780,DIR,30/6/2019,16,525,530
2019,019241,EMEF,"HELLIO TAVARES, DR.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PAULO TAPAJOS,654,ITAIM PAULISTA,08131360,25668599,,,Ativa,36,ITAIM PAULISTA,3610,0233894,35233894,163300000630000,ENCOSTA NORTE,2D,MT,-23504214,-46371894,DIR,30/6/2019,34,1046,1046
2019,019650,EMEI,MARECHAL TITO,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA MARECHAL TITO,6620,ITAIM PAULISTA,08115000,,,,Ativa,36,ITAIM PAULISTA,3607,0005829,35005829,163300001370000,,2D,MT,-23489550,-46385567,DIR,30/6/2019,16,489,493
2019,019502,EMEI,"MARISA LOPES PINHEIRO, PROFA",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ROBERTO SAID,183,JARDIM NÉLIA,08142185,20254087,20254126,,Ativa,36,ITAIM PAULISTA,3609,0495748,35495748,163300001250000,,2D,MT,-23514342,-46381198,DIR,30/6/2019,16,534,542
2019,019449,EMEF,"JURANDI GOMES DE ARAUJO, PROF.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VISCONDE DE GUEDES TEIXEIRA,145,ITAIM PAULISTA,08131325,25665773,25666202,25666202,Ativa,36,ITAIM PAULISTA,3610,0419436,35419436,163300001150000,CDHU ENCOSTA NORTE,2D,MT,-23506262,-46375481,DIR,30/6/2019,28,855,857
2019,019468,EMEI,LOURO ROSA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA LOUROROSA,18,JARDIM CAMARGO NOVO,08141670,20253216,,,Ativa,36,ITAIM PAULISTA,3609,0447766,35447766,163300001190000,,2D,MT,-23513089,-46387815,DIR,30/6/2019,14,438,439
2019,019409,EMEF,"IZABEL APARECIDA CRISTOVAO DA LUZ, PROFA",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ANTÔNIO DE SOUZA AMORIM,S/N,JARDIM SAO LUIS ZONA LESTE,08121001,25616892,25616880,25616892,Ativa,36,ITAIM PAULISTA,3606,0408566,35408566,163300001110000,CDHU SAO MIGUEL PAULISTA II,2D,MT,-23497896,-46388885,DIR,30/6/2019,28,805,805
2019,019433,EMEF,"JOSEFA NICACIO ARAUJO, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MANUEL RODRIGUES SANTIAGO,809,JARDIM LAURA,08142235,21566970,25667456,,Ativa,36,ITAIM PAULISTA,3609,0408384,35408384,163300001130000,ITAIM A,2D,MT,-23515043,-46381345,DIR,30/6/2019,31,905,913
2019,019318,EMEI,"EDI GREENFIELD, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR FERNANDO DE ALBUQUERQUE PRADO,650,CIDADE KEMEL,08130110,emeiedigr,25720822,,Ativa,36,ITAIM PAULISTA,3610,0269505,35269505,163300001080000,CIDADE KEMEL,2D,MT,-23510832,-46370093,DIR,30/6/2019,12,364,364
2019,099805,EMEI,J.G. DE ARAUJO JORGE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VALDOMIRO GONZAGA SILVA,1209,JARDIM DAS OLIVEIRAS,08111540,25676528,29633403,,Ativa,36,ITAIM PAULISTA,3607,0098759,35098759,163300000620000,,2D,MT,-23493800,-46371946,DIR,30/6/2019,18,603,609
2019,200209,CMCT,CMCT - CENTRO MUN. DE CAPACITACAO E TREINAM  MP - UNIDADE II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JASMIM DO IMPERADOR,244,JARDIM CAMARGO,08141600,25721996,25615375,,Ativa,36,ITAIM PAULISTA,3609,,,163300001070000,CMCT - CENTRO MUN. DE CAPAC. E TREIN. UNIDADE,2D,MTN,-23509635,-46389820,DIR,30/6/2019,17,340,0
2019,099341,EMEI,"MARIA DA CONCEICAO VIEIRA PEREIRA, PROFA.",MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DIOGO DE GOUVEIA OSÓRIO,18,PARQUE SANTA AMÉLIA,08122480,29633404,,25677375,Ativa,36,ITAIM PAULISTA,3607,0095667,35095667,163300000650000,JARDIM DAS OLIVEIRAS,2D,MT,-23501550,-46374866,DIR,30/6/2019,8,271,275
2019,501524,MOVA,ASS TRAB ITAIM PAULISTA PQ PAULISTANO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MARCOS SOARES PEREIRA,18,JARDIM NÉLIA,08142005,,,,Ativa,36,ITAIM PAULISTA,3609,,,,,2D,N,-23513019,-46384509,CON,30/6/2019,2,41,
2019,501579,MOVA,ASSOCIACAO TRES IRMAOS -,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PADRE VIRGÍLIO CAMPELO,150,ITAIM PAULISTA,08131310,,,,Ativa,36,ITAIM PAULISTA,3606,,,,,2D,MT,-23503970,-46379516,CON,30/6/2019,2,44,
2019,501273,MOVA,ASS TRES IRMAOS UNID X MP,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA SARGACO,285,JARDIM MELIUNAS,08111370,,,,Ativa,36,ITAIM PAULISTA,3607,,,,,2D,N,-23494618,-46375078,CON,30/6/2019,1,22,
2019,501355,MOVA,ASSOC DOS MORADORES EUTALIA LESTE E ADJACENCIAS UNID I,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MAR DE CORAL,17,JARDIM MIRIAM,08142405,,,,Ativa,36,ITAIM PAULISTA,3603,,,,ASSOC DOS MORADORES EUTALIA LESTE E ADJACENCI,2D,MN,-23521644,-46391056,CON,30/6/2019,2,41,
2019,501093,MOVA,ASS TRES IRMAOS UNID VI MP,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PADRE VIRGILIO CAMPELO,279,ITAIM PAULISTA,08131310,46761883,65684660,,Ativa,36,ITAIM PAULISTA,3610,,,,,2D,MTN,-23504657,-46383129,CON,30/6/2019,3,70,
2019,501079,MOVA,CETEAC CENT EST TRAB EDUC ART CULT UNID VI MP,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VICTORIO NEGRELLE,30,JARDIM CAMARGO,08121780,65684660,,,Ativa,36,ITAIM PAULISTA,3606,,,,,2D,N,-23504549,-46379514,CON,30/6/2019,1,30,
2019,700028,CEU AT COM,PARQUE VEREDAS - JOAO ANTONIO DA SILVA,MP,SAO MIGUEL,ITAIM PAULISTA,PARQUE VEREDAS,RUA DANIEL MULLER,347,CHÁCARA DONA OLÍVIA,08141290,,,,Ativa,36,ITAIM PAULISTA,3609,0455374,35455374,,,2D,T,-23513365,-46389651,DIR,30/6/2019,1,11,0
2019,400799,CEI INDIR,CONJUNTO HABITACIONAL SAO MIGUEL,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA BARÃO DE ALMEIDA GALEÃO,500,ITAIM PAULISTA,08131315,25678352,,,Ativa,36,ITAIM PAULISTA,3610,0565714,35565714,,,2D,G,-23505211,-46372653,CON,30/6/2019,13,154,154
2019,400754,CEI INDIR,CDHU ITAIM A,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA JOSÉ ALVES COELHO,221,JARDIM NÉLIA,08142180,25619381,,,Ativa,36,ITAIM PAULISTA,3609,0476195,35476195,163300001200000,,2D,G,-23513013,-46385307,CON,30/6/2019,17,203,205
2019,400738,CEI INDIR,VEREDAS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA LOUROROSA,6,JARDIM CAMARGO NOVO,08141670,25666908,,,Ativa,36,ITAIM PAULISTA,3609,0449040,35449040,163300001180000,,2D,G,-23513008,-46387862,CON,30/6/2019,14,160,160
2019,400712,CEI INDIR,ITAJUIBE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PEDRO BLOCH,S/N,JARDIM NELIA IV,08142334,2156-7419,,,Ativa,36,ITAIM PAULISTA,3610,0443448,35443448,163300001160000,,2D,G,-23513845,-46376547,CON,30/6/2019,14,152,152
2019,400647,CEI INDIR,ESPACO DA COMUNIDADE I,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PADRE VIRGILIO CAMPELLO,171,ITAIM PAULISTA,08131310,29638606,,,Ativa,36,ITAIM PAULISTA,3610,0307981,35307981,,,2D,G,-23507577,-46376513,CON,30/6/2019,14,159,159
2019,400648,CEI INDIR,ESPACO DA COMUNIDADE II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DIEGO SANDE,150,JARDIM CAMARGO,08121100,25720302,,,Ativa,36,ITAIM PAULISTA,3606,0307993,35307993,,,2D,G,-23498514,-46384911,CON,30/6/2019,15,160,160
2019,400521,CEU CEI,PARQUE VEREDAS,MP,SAO MIGUEL,ITAIM PAULISTA,PARQUE VEREDAS,RUA DANIEL MULLER,347,CHÁCARA DONA OLÍVIA,08141290,25636216,,25636215,Ativa,36,ITAIM PAULISTA,3609,0057915,35057915,163300001340100,,2D,G,-23513365,-46389651,DIR,30/6/2019,20,231,232
2019,400290,CEI DIRET,CONJ. HABITACIONAL TEXIMA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA HENRIQUE ABADIE,70,JARDIM DAS OLIVEIRAS,08111765,25721728,,,Ativa,36,ITAIM PAULISTA,3602,0280458,35280458,163300000810000,,2D,G,-23487703,-46387167,DIR,30/6/2019,11,116,117
2019,400272,CEI DIRET,ROSA SABAG ADDAS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VISCONDE DE ALJEZUR,398,VILA JUREMA,08130210,25721727,,,Ativa,36,ITAIM PAULISTA,3610,0279353,35279353,163300000800000,JARDIM JOSE LUIZ,2D,G,-23509522,-46373837,DIR,30/6/2019,11,116,116
2019,400189,CEI DIRET,ODILIA ALVES ALMEIDA SANTOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR OSVALDO ARANHA BANDEIRA DE MELO,376,ITAIM PAULISTA,08130330,25721028,,25721028,Ativa,36,ITAIM PAULISTA,3610,0237197,35237197,163300000750000,CIDADE KEMEL,2D,G,-23504226,-46367199,DIR,30/6/2019,11,124,124
2019,400207,CEI DIRET,DORALICE PEREIRA DE SOUZA LEONARDO,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA RIO MIRIVAI,274,PARQUE SANTA AMELIA,08122440,29632467,,,Ativa,36,ITAIM PAULISTA,3607,0237267,35237267,163300000780000,PARQUE SANTA AMELIA,2D,G,-23501645,-46376854,DIR,30/6/2019,9,101,103
2019,400826,CEI INDIR,MANUEL RODRIGUES SANTIAGO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MANUEL RODRIGUES SANTIAGO,S/N,JARDIM LAURA,08142235,20254173,,,Ativa,36,ITAIM PAULISTA,3610,0004221,35004221,,MANOEL RODRIGUES SANTIAGO,2D,G,-23510834,-46377778,CON,30/6/2019,13,169,170
2019,400812,CEI INDIR,ANTONIO JOAO DE MEDEIROS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ANTÔNIO JOÃO DE MEDEIROS,2036,ITAIM PAULISTA,08140060,,,,Ativa,36,ITAIM PAULISTA,3608,0005326,35005326,,,2D,G,-23510658,-46397467,CON,30/6/2019,17,176,180
2019,400810,CEI INDIR,TAPAJOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PAULO TAPAJÓS,180,ITAIM PAULISTA,08131360,20256452,,,Ativa,36,ITAIM PAULISTA,3610,0586456,35586456,,,2D,G,-23504048,-46374733,CON,30/6/2019,15,202,202
2019,500355,MOVA,MOVA - ASS COMUNITARIA SANTA LUZIA UNID II MP,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA CONJUNTO DA PAZ,39,JARDIM MIRIAM,08142360,,,,Ativa,36,ITAIM PAULISTA,3608,,,,ASS COMUNITARIA SANTA LUZIA UNID II IT,2D,TN,-23519919,-46389502,CON,30/6/2019,3,68,
2019,500943,MOVA,CETEAC CENT EST TRAB EDUC ART CULT UNID V MP,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA DOUTOR ALMIRO LEAL DA COSTA,456,JARDIM DAS OLIVEIRAS,08122260,65697920,66941037,,Ativa,36,ITAIM PAULISTA,3607,,,,,2D,IVN,-23494307,-46377910,CON,30/6/2019,3,66,
2019,308700,CR.P.CONV,TIA VALDICE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA CÂNDIDO DA ROCHA,354,JARDIM CAMARGO NOVO,08121290,25675665,,,Ativa,36,ITAIM PAULISTA,3606,0587813,35587813,,,2D,G,-23503457,-46385008,CON,30/6/2019,6,80,80
2019,308711,CR.P.CONV,EMILIA INES,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA TIBÚRCIO DE SOUSA,1143,ITAIM PAULISTA,08140000,20256392,,,Ativa,36,ITAIM PAULISTA,3608,0004055,35004055,,,2D,G,-23506651,-46395765,CON,30/6/2019,6,80,80
2019,308684,CR.P.CONV,CRIANCA FELIZ III,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VISCONDE DE ALJEZUR,492,VILA JUREMA,08130210,29639350,,,Ativa,36,ITAIM PAULISTA,3610,0004071,35004071,,,2D,G,-23508326,-46373485,CON,30/6/2019,5,79,79
2019,308686,CR.P.CONV,CRIANCA FELIZ IV,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR JUAREZ MATTOS BARRETO BEZERRA DE MENEZES,82,CIDADE KEMEL,08130450,20254427,,,Ativa,36,ITAIM PAULISTA,3610,0004072,35004072,,,2D,G,-23500428,-46369083,CON,30/6/2019,12,142,147
2019,308687,CR.P.CONV,CAMINHOS DO SABER,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA CORNÉLIO DE ARZAO,550,JARDIM MIRIAM,08140550,20255164,,,Ativa,36,ITAIM PAULISTA,3608,0587497,35587497,,,2D,G,-23518295,-46395789,CON,30/6/2019,6,67,67
2019,308724,CR.P.CONV,SEMENTE DO AMANHA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA VALDEMAR TAVEIRA DOS SANTOS,352,CIDADE KEMEL,08130095,20256904,,,Ativa,36,ITAIM PAULISTA,3610,0004129,35004129,,,2D,G,-23511436,-46369548,CON,30/6/2019,9,99,99
2019,308496,CR.P.CONV,ESTRELA GUI,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MONSENHOR SALIM,715,JARDIM DAS OLIVEIRAS,08122130,22142956,,,Ativa,36,ITAIM PAULISTA,3607,0580582,35580582,,,2D,G,-23492995,-46379887,CON,30/6/2019,7,98,99
2019,308462,CR.P.CONV,EFATA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MARCO ANTÔNIO SETTI,77,CIDADE KEMEL,08130230,25667525,,,Ativa,36,ITAIM PAULISTA,3610,0579981,35579981,,,2D,G,-23510586,-46373223,CON,30/6/2019,12,138,138
2019,308463,CR.P.CONV,VOVO MARIA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR FRANCISCO DE SOUZA NOGUEIRA,29,CIDADE KEMEL,08130460,25618156,,,Ativa,36,ITAIM PAULISTA,3610,0579993,35579993,,,2D,G,-23500061,-46369426,CON,30/6/2019,8,98,98
2019,308449,CR.P.CONV,CRER I,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA DOUTOR ALMIRO LEAL DA COSTA,315,JARDIM DAS OLIVEIRAS,08122260,36787689,,,Ativa,36,ITAIM PAULISTA,3607,0580399,35580399,,,2D,G,-23493641,-46378007,CON,30/6/2019,15,118,146
2019,308450,CR.P.CONV,CRER II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA TAIATI,19,JARDIM CAMARGO NOVO,08121470,25662892,,,Ativa,36,ITAIM PAULISTA,3606,0580405,35580405,,,2D,G,-23502075,-46382194,CON,30/6/2019,15,141,141
2019,308398,CR.P.CONV,CAMINHO DOURADO II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR JOSÉ MANOEL ARRUDA,78,CIDADE KEMEL,08130420,25681021,,,Ativa,36,ITAIM PAULISTA,3610,0578629,35578629,,,2D,G,-23501598,-46369643,CON,30/6/2019,6,76,76
2019,308405,CR.P.CONV,VOVO FATIMA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA PROFESSOR ZEFERINO FERRAZ,65,ITAIM PAULISTA,08120380,25675693,,,Ativa,36,ITAIM PAULISTA,3605,0578654,35578654,,,2D,G,-23499585,-46394977,CON,30/6/2019,6,75,75
2019,308384,CR.P.CONV,FLOR DO ORIENTE II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MANUEL NUNES FIGUEIRA,220,CHÁCARA DONA OLÍVIA,08141300,20256740,,,Ativa,36,ITAIM PAULISTA,3609,0578373,35578373,,,2D,G,-23511931,-46390105,CON,30/6/2019,6,69,70
2019,308530,CR.P.CONV,VOVO VANDA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MONTE ARAQUARA,250,JARDIM DAS OLIVEIRAS,08122240,25669897,25672479,,Ativa,36,ITAIM PAULISTA,3607,0581070,35581070,,,2D,G,-23495809,-46376789,CON,30/6/2019,6,70,70
2019,308532,CR.P.CONV,PEQUENOS CRISTAIS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DESEMBARGADOR ISNARD DOS REIS,1157,CIDADE KEMEL,08130000,20254437,21566913,,Ativa,36,ITAIM PAULISTA,3610,0581100,35581100,,,2D,G,-23510098,-46367235,CON,30/6/2019,15,186,186
2019,308550,CR.P.CONV,INFANCIA DE AGEU,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA CÂNDIDO DA ROCHA,39,JARDIM CAMARGO NOVO,08121290,25667076,,,Ativa,36,ITAIM PAULISTA,3606,0581756,35581756,,,2D,G,-23500772,-46385996,CON,30/6/2019,8,88,88
2019,308551,CR.P.CONV,ELOHIM KADOSH,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MÁRIO ANTUNES MACIEL RAMOS,317,CIDADE KEMEL,08130070,21560978,,,Ativa,36,ITAIM PAULISTA,3610,0581773,35581773,,,2D,G,-23508859,-46368739,CON,30/6/2019,7,80,80
2019,308552,CR.P.CONV,RAIO DE LUZ,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MONSENHOR SALIM,246,JARDIM DAS OLIVEIRAS,08122130,29631926,,,Ativa,36,ITAIM PAULISTA,3607,0581884,35581884,,,2D,G,-23489442,-46382327,CON,30/6/2019,7,75,76
2019,308562,CR.P.CONV,VO ESTER II,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MINORI,14,JARDIM INDAIÁ,08141170,25117942,,,Ativa,36,ITAIM PAULISTA,3608,0582402,35582402,,,2D,G,-23518476,-46396232,CON,30/6/2019,7,78,78
2019,308608,CR.P.CONV,NAZARE,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MANUEL DUARTE FERRO,174,ITAIM PAULISTA,08111050,20251007,,,Ativa,36,ITAIM PAULISTA,3602,0584125,35584125,,,2D,G,-23488878,-46388526,CON,30/6/2019,6,69,69
2019,400025,CEI DIRET,CHACARA DONA OLIVIA,MP,SAO MIGUEL,ITAIM PAULISTA,,AVENIDA PEREIRA DE FARO,359,ITAIM PAULISTA,08141350,29632767,,,Ativa,36,ITAIM PAULISTA,3605,0237231,35237231,163300000580000,,2D,G,-23510213,-46391846,DIR,30/6/2019,11,118,120
2019,400099,CEI DIRET,JARDIM MILIUNAS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA SARGACO,437,JARDIM MELIUNAS,08111370,25618970,,25618970,Ativa,36,ITAIM PAULISTA,3607,0237255,35237255,163300000690000,,2D,G,-23498632,-46372060,DIR,30/6/2019,13,134,134
2019,400105,CEI DIRET,MARIA APARECIDA DOS SANTOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ESTEVAO PINHEIRO,217,JARDIM ELZA,08121360,29632510,,29632510,Ativa,36,ITAIM PAULISTA,3606,0237243,35237243,163300000720000,JARDIM NELIA,2D,G,-23505934,-46383742,DIR,30/6/2019,12,129,129
2019,400081,CEI DIRET,JARDIM EVA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA UBAÍ,14,JARDIM EVA,08143070,25722256,,25722256,Ativa,36,ITAIM PAULISTA,3608,0237097,35237097,163300000670000,,2D,G,-23517580,-46398089,DIR,30/6/2019,10,126,126
2019,400065,CEI DIRET,JARDIM CAMARGO NOVO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA SARAVA,40,JARDIM CAMARGO,08121180,25722962,,25722962,Ativa,36,ITAIM PAULISTA,3606,0237279,35237279,163300000610000,,2D,MTG,-23500596,-46387286,DIR,30/6/2019,11,180,180
2019,400066,CEI DIRET,JARDIM CAMARGO VELHO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA FLORAÍ,322,ITAIM PAULISTA,08120460,25615696,,,Ativa,36,ITAIM PAULISTA,3605,0237224,35237224,163300000640000,,2D,G,-23503626,-46391353,DIR,30/6/2019,10,124,126
2019,309083,CR.P.CONV,EBENEZER,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MÁRIO COVAS,246,CIDADE KEMEL,08130060,20250938,,,Ativa,36,ITAIM PAULISTA,3610,0005438,35005438,,,2D,G,-23507281,-46367926,CON,30/6/2019,7,75,75
2019,309079,CR.P.CONV,SO PARA BAIXINHOS,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA AMARANTE DO MARANHÃO,92,PARQUE SANTA AMÉLIA,08122410,20250756,,,Ativa,36,ITAIM PAULISTA,3607,0005424,35005424,,,2D,G,-23499561,-46377215,CON,30/6/2019,9,105,105
2019,309173,CR.P.CONV,ABELHA BELINHA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ITAJUIBE,299,ITAIM PAULISTA,08120470,25716452,,,Ativa,36,ITAIM PAULISTA,3606,0005644,35005644,,,2D,G,-23499453,-46392206,CON,30/6/2019,11,112,112
2019,309124,CR.P.CONV,BERTELIM JESUS MOREIRA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA DOUTOR JOSÉ PEREIRA GOMES,773,JARDIM DAS OLIVEIRAS,08111310,20253394,,,Ativa,36,ITAIM PAULISTA,3607,0005523,35005523,,,2D,G,-23492082,-46379052,CON,30/6/2019,17,192,192
2019,309143,CR.P.CONV,SONHO LINDO,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA RAIMUNDO MENDES FIGUEIREDO,88,VILA ALABAMA,08110640,21567217,,,Ativa,36,ITAIM PAULISTA,3601,0005559,35005559,,,2D,G,-23494336,-46396505,CON,30/6/2019,10,108,109
2019,309209,CR.P.CONV,CONCORDIA,IQ,ITAQUERA,ITAQUERA,,RUA RODOLPHO BARBOSA DE CASTRO,11,PARQUE GUARANI,08235420,,,,Ativa,37,ITAQUERA,3707,0005727,35005727,,,2D,G,-23516388,-46459694,CON,30/6/2019,15,130,130
2019,309017,CR.P.CONV,JARDIM LIDERANCA,IQ,ITAQUERA,ITAQUERA,,RUA B B VARELA,339,JARDIM LIDERANCA,08240170,23858114,,,Ativa,37,ITAQUERA,3705,0005045,35005045,,,2D,G,-23527960,-46449532,CON,30/6/2019,14,183,185
2019,309033,CR.P.CONV,JEOVA RAFA,IQ,ITAQUERA,ITAQUERA,,RUA CATARINA LOPES,601,VILA REGINA  ZONA LESTE,08225000,20560881,,,Ativa,37,ITAQUERA,3706,0005163,35005163,,,2D,G,-23528789,-46460282,CON,30/6/2019,16,150,150
2019,309030,CR.P.CONV,CAMPANELA,IQ,ITAQUERA,ITAQUERA,,RUA PAULO FRONTIM,125,VILA CAMPANELA,08220390,20794200,,,Ativa,37,ITAQUERA,3701,0005087,35005087,,,2D,G,-23539268,-46460093,CON,30/6/2019,9,95,95
2019,308999,CR.P.CONV,OLHAR INOCENTE,IQ,ITAQUERA,ITAQUERA,,RUA COATÁ,120,CIDADE ANTÔNIO ESTEVÃO DE CARVALHO,08220240,20260205,,,Ativa,37,ITAQUERA,3701,0005086,35005086,,,2D,G,-23537831,-46471572,CON,30/6/2019,9,120,120
2019,308977,CR.P.CONV,REI DAVI,IQ,ITAQUERA,ITAQUERA,,RUA NOVA BASSAMO,191,JARDIM NORMA,08240220,20571638,,,Ativa,37,ITAQUERA,3705,0005118,35005118,,,2D,G,-23526843,-46448052,CON,30/6/2019,8,90,90
2019,400192,CEI DIRET,PARADA XV DE NOVEMBRO,IQ,ITAQUERA,ITAQUERA,,RUA IBIAJARA,111,PARADA XV DE NOVEMBRO,08246100,20790905,22059763,22059763,Ativa,37,ITAQUERA,3704,0237413,35237413,162700000290000,,2D,G,-23527356,-46436137,DIR,30/6/2019,13,146,149
2019,400027,CEI DIRET,"ELIAS PEREIRA DE MELO, PE.",IQ,ITAQUERA,ITAQUERA,,RUA MANDASSAIA,95,CIDADE ANTÔNIO ESTEVÃO DE CARVALHO,08223120,20414068,,22803898,Ativa,37,ITAQUERA,3707,0237536,35237536,162700000240000,CIDADE A E CARVALHO,2D,G,-23534300,-46471890,DIR,30/6/2019,16,141,142
2019,400020,CEI DIRET,CABREUVAS,IQ,ITAQUERA,ITAQUERA,,RUA ANTONIO GANDINI,858,ITAQUERA,08215460,22056638,20712430,,Ativa,37,ITAQUERA,3703,0237437,35237437,162700000210000,,2D,G,-23537781,-46439415,DIR,30/6/2019,10,116,116
2019,308454,CR.P.CONV,RECANTO JOANA,IQ,ITAQUERA,ITAQUERA,,RUA PANTANAIS DO MATO GROSSO,510,PARQUE GUARANI,08235380,20530164,,,Ativa,37,ITAQUERA,3707,0579749,35579749,,,2D,G,-23515975,-46459318,CON,30/6/2019,10,103,103
2019,308525,CR.P.CONV,SANTA BARBARA II,IQ,ITAQUERA,ITAQUERA,,RUA DOUTOR AURELIANO BARREIROS,868,ITAQUERA,08210450,43286124,,,Ativa,37,ITAQUERA,3703,0581012,35581012,,,2D,G,-23539945,-46448952,CON,30/6/2019,8,109,109
2019,308737,CR.P.CONV,VALE DOS SONHOS,IQ,ITAQUERA,ITAQUERA,,RUA FLOR DE CABOCLO,17,PARQUE GUARANI,08235360,20521647,,,Ativa,37,ITAQUERA,3707,0004168,35004168,,,2D,G,-23518199,-46458094,CON,30/6/2019,8,92,92
2019,308739,CR.P.CONV,LEAO DA TRIBO DE JUDA,IQ,ITAQUERA,ITAQUERA,,RUA FLOR DA ESPERANCA,380,PARQUE GUARANI,08235500,20535719,,,Ativa,37,ITAQUERA,3707,0004171,35004171,,,2D,G,-23520256,-46459256,CON,30/6/2019,10,120,120
